CustomerKey,FirstName,LastName,FullName,Gender,ShortPhoneNumn,DateFirstPurchase,CustomerCity
27396,Adrian,Cook,Adrian Cook,Male,111,8/15/2013,Edmonds
27397,Alex,James,Alex James,Male,195,11/23/2013,Glendale
27398,Alexis,Lee,Alexis Lee,Female,194,9/29/2013,Torrance
27399,Thomas,Parker,Thomas Parker,Male,151,4/24/2013,Coronado
27400,Miguel,Coleman,Miguel Coleman,Male,187,2/3/2013,Westminster
27401,Micah,He,Micah He,Male,157,4/30/2013,Cliffside
27402,Adam,Nelson,Adam Nelson,Male,153,10/21/2013,Vancouver
27403,Dylan,Coleman,Dylan Coleman,Male,146,11/16/2013,N. Vancouver
27404,Maria,Mitchell,Maria Mitchell,Female,122,9/23/2012,Vancouver
27405,Jackson,Shan,Jackson Shan,Male,190,10/30/2012,San Gabriel
27406,Richard,Sanchez,Richard Sanchez,Male,119,10/10/2012,Westminster
27407,Faith,Griffin,Faith Griffin,Female,142,11/2/2012,Portland
27408,Tabitha,Sanchez,Tabitha Sanchez,Female,162,9/3/2013,Concord
27409,Preston,Smith,Preston Smith,Male,192,6/19/2013,Colma
27410,Brianna,Patterson,Brianna Patterson,Female,138,5/19/2013,San Carlos
27411,Mason,Bendixen,Mason Bendixen,Male,144,6/4/2013,Corvallis
27412,Miguel,Price,Miguel Price,Male,111,10/25/2013,Imperial Beach
27413,Kaitlyn,Reed,Kaitlyn Reed,Female,158,5/30/2013,Langford
27414,Julia,Young,Julia Young,Female,183,7/18/2013,Shawnee
27415,Trevor,Butler,Trevor Butler,Male,185,2/1/2013,Shawnee
27416,Jeremiah,Morris,Jeremiah Morris,Male,165,11/23/2012,Sedro Woolley
27417,Edwin,She,Edwin She,Male,111,10/21/2013,Coronado
27418,Mya,Coleman,Mya Coleman,Female,139,11/15/2012,Woodland Hills
27419,Rebekah,Mehta,Rebekah Mehta,Female,165,6/8/2013,Cliffside
27420,Samuel,Turner,Samuel Turner,Male,165,2/9/2013,Port Hammond
27421,Mindy,Chander,Mindy Chander,Female,167,11/5/2012,Braintree
27422,Evan,Gonzalez,Evan Gonzalez,Male,197,10/5/2013,Woodburn
27423,Dakota,Butler,Dakota Butler,Male,165,11/15/2012,Coronado
27424,Luis,Mitchell,Luis Mitchell,Male,178,11/20/2012,La Jolla
27425,Steven,Morris,Steven Morris,Male,178,10/29/2012,Los Angeles
27426,Evan,Stewart,Evan Stewart,Male,116,8/4/2013,National City
27427,Mason,Young,Mason Young,Male,187,11/27/2012,Santa Monica
27428,Paige,Foster,Paige Foster,Female,170,6/29/2013,Royal Oak
27429,Stephanie,Ward,Stephanie Ward,Female,151,10/23/2012,Westminster
27430,Stephanie,Young,Stephanie Young,Female,130,7/24/2013,Bremerton
27431,Ethan,Jenkins,Ethan Jenkins,Male,173,11/25/2012,Oregon City
27432,Craig,Ruiz,Craig Ruiz,Male,183,11/12/2013,Chula Vista
27433,Barry,Garcia,Barry Garcia,Male,124,7/28/2013,Colma
27434,David,Patterson,David Patterson,Male,172,1/23/2014,Lincoln Acres
27435,Alexandra,Johnson,Alexandra Johnson,Female,137,5/9/2013,Mill Valley
27436,Carmen,Mehta,Carmen Mehta,Female,186,11/16/2013,Cliffside
27437,Gabriella,Reed,Gabriella Reed,Female,115,4/2/2013,Metchosin
27438,Alejandro,Shan,Alejandro Shan,Male,163,5/21/2013,Bellflower
27439,Chase,Ramirez,Chase Ramirez,Male,141,11/20/2012,Glendale
27440,Trinity,Howard,Trinity Howard,Female,116,11/1/2012,Olympia
27441,Jose,Ross,Jose Ross,Male,179,2/6/2013,Shawnee
27442,Janelle,Raman,Janelle Raman,Female,119,5/28/2013,Colma
27443,Jessica,Jackson,Jessica Jackson,Female,187,4/27/2013,Novato
27444,Kayla,Martinez,Kayla Martinez,Female,166,10/22/2013,Walla Walla
27445,Shaun,Tang,Shaun Tang,Male,118,10/26/2013,Colma
27446,Tyler,Jones,Tyler Jones,Male,171,11/11/2012,Santa Monica
27447,Miranda,Hayes,Miranda Hayes,Female,199,10/28/2012,Woodland Hills
27448,Marc,Romero,Marc Romero,Male,161,11/19/2012,Chandler
27449,Bryan,Cox,Bryan Cox,Male,173,10/29/2012,San Carlos
27450,Abigail,Ross,Abigail Ross,Female,199,11/24/2012,Walla Walla
27451,Thomas,Washington,Thomas Washington,Male,128,7/31/2013,Langford
27452,Evan,Watson,Evan Watson,Male,126,11/22/2012,Woodland Hills
27453,Carson,Henderson,Carson Henderson,Male,137,11/12/2012,Coronado
27454,Benjamin,Wang,Benjamin Wang,Male,113,6/14/2013,Langley
27455,Brianna,Jenkins,Brianna Jenkins,Female,117,11/27/2012,Lebanon
27456,Jackson,Hughes,Jackson Hughes,Male,150,10/15/2013,Marysville
27457,Elizabeth,Walker,Elizabeth Walker,Female,152,8/29/2013,Oregon City
27458,Roger,Liang,Roger Liang,Male,198,7/2/2013,Berkeley
27459,Kevin,Kumar,Kevin Kumar,Male,111,12/18/2012,Burbank
27460,Grant,Goel,Grant Goel,Male,163,12/17/2012,Chula Vista
27461,Arianna,Coleman,Arianna Coleman,Female,142,7/10/2013,Yakima
27462,Xavier,Rodriguez,Xavier Rodriguez,Male,181,11/5/2013,Bellflower
27463,Rachel,Morgan,Rachel Morgan,Female,150,3/11/2013,Chula Vista
27464,Jacquelyn,Torres,Jacquelyn Torres,Female,116,9/18/2013,Port Macquarie
27465,Seth,Garcia,Seth Garcia,Male,197,6/9/2013,Woodburn
27466,Abigail,Murphy,Abigail Murphy,Female,151,6/9/2013,Yakima
27467,Jackson,Coleman,Jackson Coleman,Male,145,12/20/2012,Coronado
27468,Robert,Powell,Robert Powell,Male,166,12/16/2012,El Cajon
27469,Anne,Gill,Anne Gill,Female,162,11/24/2012,North Sydney
27470,Raquel,Dominguez,Raquel Dominguez,Female,147,12/19/2012,Springwood
27471,Susan,Gao,Susan Gao,Female,158,12/18/2012,Perth
27472,Mindy,Chande,Mindy Chande,Female,169,12/18/2012,Townsville
27473,Gabriel,Lal,Gabriel Lal,Male,193,12/8/2012,Warrnambool
27474,Alexandria,Hayes,Alexandria Hayes,Female,180,7/15/2013,Burien
27475,Alexa,Bailey,Alexa Bailey,Female,158,12/26/2013,Olympia
27476,Alexis,Alexander,Alexis Alexander,Female,142,11/24/2013,Bellflower
27477,Hunter,Wright,Hunter Wright,Male,129,6/30/2013,Berkeley
27478,Sheila,Alvarez,Sheila Alvarez,Female,150,4/9/2013,Chula Vista
27479,Kaitlyn,Sanders,Kaitlyn Sanders,Female,188,3/28/2013,Glendale
27480,Chloe,Parker,Chloe Parker,Female,121,1/23/2014,Lincoln Acres
27481,Oscar,Gonzales,Oscar Gonzales,Male,111,8/8/2013,San Gabriel
27482,Gary,Diaz,Gary Diaz,Male,185,3/6/2013,Coffs Harbour
27483,Thomas,Shan,Thomas Shan,Male,122,12/2/2012,Hervey Bay
27484,Kristen,Zhang,Kristen Zhang,Female,146,12/11/2012,Melbourne
27485,Nina,Tang,Nina Tang,Female,183,12/18/2012,Milsons Point
27486,Mathew,Gill,Mathew Gill,Male,155,12/23/2012,Lavender Bay
27487,Cedric,Guo,Cedric Guo,Male,166,11/28/2012,Springwood
27488,Sheila,Munoz,Sheila Munoz,Female,116,11/30/2012,Rhodes
27489,Haley,Hall,Haley Hall,Female,147,11/30/2012,Warrnambool
27490,Natasha,Martin,Natasha Martin,Female,114,11/30/2012,Warrnambool
27491,Maurice,Luo,Maurice Luo,Male,131,7/12/2013,Matraville
27492,Clayton,Lin,Clayton Lin,Male,114,12/11/2012,Melbourne
27493,Barbara,Zheng,Barbara Zheng,Female,166,12/2/2012,South Melbourne
27494,Virginia,Perez,Virginia Perez,Female,119,12/25/2012,Silverwater
27495,Nina,Luo,Nina Luo,Female,150,9/18/2013,Rhodes
27496,Stanley,Suri,Stanley Suri,Male,196,4/29/2013,Melbourne
27497,Johnathan,Rana,Johnathan Rana,Male,178,6/13/2013,Coffs Harbour
27498,Marie,Ruiz,Marie Ruiz,Female,165,12/2/2012,Newcastle
27499,Barbara,Kumar,Barbara Kumar,Female,136,12/3/2012,Rhodes
27500,Luis,Hill,Luis Hill,Male,139,12/25/2012,Melton
27501,Darren,Alonso,Darren Alonso,Male,112,7/11/2013,Lavender Bay
27502,Tyler,Thompson,Tyler Thompson,Male,138,1/30/2013,Westminster
27503,Warren,Shen,Warren Shen,Male,127,8/3/2013,Chicago
27504,Rebecca,Lopez,Rebecca Lopez,Female,141,12/7/2012,Lake Oswego
27505,Bonnie,Skelly,Bonnie Skelly,Female,100,8/28/2013,Burlingame
27506,Carla,Srini,Carla Srini,Female,170,7/15/2013,Burlingame
27507,Valerie,Li,Valerie Li,Female,198,1/7/2014,Colma
27508,James,Edwards,James Edwards,Male,151,12/14/2012,Berkeley
27509,Zachary,Johnson,Zachary Johnson,Male,144,3/20/2013,Yakima
27510,Cole,Bailey,Cole Bailey,Male,145,10/27/2013,Burlingame
27511,Bethany,Goel,Bethany Goel,Female,172,7/25/2013,Port Macquarie
27512,Joe,Lopez,Joe Lopez,Male,182,7/2/2013,Rhodes
27513,Cara,Zheng,Cara Zheng,Female,114,7/5/2013,Sunbury
27514,Daisy,Navarro,Daisy Navarro,Female,120,7/22/2013,Bendigo
27515,Keith,Becker,Keith Becker,Male,111,7/1/2013,Coffs Harbour
27516,Charles,Murphy,Charles Murphy,Male,120,1/2/2014,Sydney
27517,Jessie,Xu,Jessie Xu,Male,175,7/30/2013,Bendigo
27518,Stefanie,Perez,Stefanie Perez,Female,170,5/6/2013,South Melbourne
27519,Alejandro,Li,Alejandro Li,Male,150,11/30/2013,Matraville
27520,Francis,Navarro,Francis Navarro,Male,111,5/18/2013,Perth
27521,Gabriel,Foster,Gabriel Foster,Male,181,12/26/2012,Chula Vista
27522,Madeline,Carter,Madeline Carter,Female,125,8/2/2013,Metchosin
27523,Kayla,Martin,Kayla Martin,Female,163,12/19/2012,Bellingham
27524,Denise,Suri,Denise Suri,Female,122,12/23/2012,Burien
27525,Ariana,Sanders,Ariana Sanders,Female,192,3/8/2013,Edmonds
27526,Ramon,Ma,Ramon Ma,Male,133,3/22/2013,Beverly Hills
27527,Tina,Sanchez,Tina Sanchez,Female,116,12/15/2012,Concord
27528,Jade,Stewart,Jade Stewart,Female,117,9/10/2013,Los Angeles
27529,Rachel,White,Rachel White,Female,144,8/22/2013,San Carlos
27530,Maria,Ross,Maria Ross,Female,171,3/24/2013,Spring Valley
27531,Abigail,Bailey,Abigail Bailey,Female,153,12/12/2012,Renton
27532,Kaitlyn,Flores,Kaitlyn Flores,Female,121,12/29/2013,Lynnwood
27533,Allison,Perez,Allison Perez,Female,114,4/16/2013,Bellflower
27534,Candace,Chapman,Candace Chapman,Female,171,12/7/2012,Burlingame
27535,Ian,Cook,Ian Cook,Male,115,12/5/2012,San Francisco
27536,Victoria,Wilson,Victoria Wilson,Female,145,11/25/2012,Victoria
27537,Amanda,Bryant,Amanda Bryant,Female,156,12/5/2012,Oakland
27538,José,Jackson,José Jackson,Male,136,1/20/2014,Beaverton
27539,Samuel,Winston,Samuel Winston,Male,112,12/26/2012,Colma
27540,Jacqueline,Butler,Jacqueline Butler,Female,115,12/18/2012,Glendale
27541,Samantha,Martin,Samantha Martin,Female,194,12/7/2012,Novato
27542,Jessica,Rivera,Jessica Rivera,Female,142,12/6/2012,Everett
27543,Katherine,Griffin,Katherine Griffin,Female,118,12/9/2012,Oakland
27544,Marissa,Hayes,Marissa Hayes,Female,155,12/19/2012,Berkeley
27545,Lucas,Garcia,Lucas Garcia,Male,184,11/25/2012,Langley
27546,Jackson,Ross,Jackson Ross,Male,173,12/21/2012,Lakewood
27547,Kevin,Hill,Kevin Hill,Male,168,12/3/2012,Torrance
27548,Mason,Green,Mason Green,Male,178,12/23/2013,Ballard
27549,Hunter,Johnson,Hunter Johnson,Male,161,11/28/2012,Walla Walla
27550,Marcus,Blue,Marcus Blue,Male,150,11/27/2012,Westminster
27551,Antonio,Long,Antonio Long,Male,165,12/6/2012,Corvallis
27552,Shannon,Guo,Shannon Guo,Female,132,12/7/2012,Coronado
27553,Julia,Sanders,Julia Sanders,Female,190,11/29/2012,San Carlos
27554,Jordyn,West,Jordyn West,Female,110,12/16/2012,La Jolla
27555,Isabella,Alexander,Isabella Alexander,Female,151,12/10/2012,Torrance
27556,Amanda,Cox,Amanda Cox,Female,144,12/26/2012,W. Linn
27557,Richard,Thomas,Richard Thomas,Male,180,11/2/2012,Metchosin
27558,Caleb,Kumar,Caleb Kumar,Male,186,12/6/2012,Sedro Woolley
27559,Emily,Rodriguez,Emily Rodriguez,Female,111,12/24/2012,Spokane
27560,Grace,Patterson,Grace Patterson,Female,112,11/22/2012,Oak Bay
27561,Kimberly,Brooks,Kimberly Brooks,Female,198,2/26/2013,West Covina
27562,Haley,Bailey,Haley Bailey,Female,170,1/24/2014,Vancouver
27563,Devin,Bennett,Devin Bennett,Male,168,6/28/2013,W. Linn
27564,Kevin,Lal,Kevin Lal,Male,194,5/26/2013,Burbank
27565,Kayla,Wood,Kayla Wood,Female,119,2/27/2013,Downey
27566,Tristan,Long,Tristan Long,Male,118,6/19/2013,Torrance
27567,Miranda,Foster,Miranda Foster,Female,169,11/10/2013,Sedro Woolley
27568,Miguel,Evans,Miguel Evans,Male,187,12/25/2012,Milwaukie
27569,Jocelyn,Wood,Jocelyn Wood,Female,197,12/10/2012,Woodland Hills
27570,Natasha,Navarro,Natasha Navarro,Female,118,12/4/2012,Burien
27571,Shannon,Gao,Shannon Gao,Female,116,12/27/2012,Colma
27572,Isaiah,Carter,Isaiah Carter,Male,160,12/9/2012,El Cajon
27573,Hunter,Lal,Hunter Lal,Male,134,12/5/2012,Torrance
27574,Madeline,Hill,Madeline Hill,Female,187,12/17/2012,Santa Monica
27575,Emma,Wilson,Emma Wilson,Female,188,11/30/2012,Burbank
27576,Caroline,Gonzales,Caroline Gonzales,Female,120,12/11/2012,Milwaukie
27577,Patrick,Cook,Patrick Cook,Male,159,1/6/2011,Port Orchard
27578,Courtney,Carter,Courtney Carter,Female,126,1/14/2011,Lakewood
27579,Bruce,Suarez,Bruce Suarez,Male,197,10/18/2013,Chula Vista
27580,Krista,Blanco,Krista Blanco,Female,198,10/6/2013,Sydney
27581,Phillip,Kapoor,Phillip Kapoor,Male,136,8/10/2013,Hervey Bay
27582,Latoya,Nath,Latoya Nath,Female,183,8/8/2013,Brisbane
27583,Calvin,Xu,Calvin Xu,Male,160,8/8/2013,Cloverdale
27584,Tina,Malhotra,Tina Malhotra,Female,164,8/21/2013,South Melbourne
27585,Candace,Subram,Candace Subram,Female,196,8/14/2013,Hobart
27586,Jenny,She,Jenny She,Female,123,11/16/2013,Coffs Harbour
27587,Cara,Li,Cara Li,Female,183,11/24/2013,Silverwater
27588,Virginia,Chandra,Virginia Chandra,Female,141,11/23/2013,Lavender Bay
27589,Derek,Yuan,Derek Yuan,Male,143,12/1/2013,Wollongong
27590,Dominic,Lopez,Dominic Lopez,Male,147,12/23/2013,Melbourne
27591,Gerald,Serrano,Gerald Serrano,Male,118,12/21/2013,Darlinghurst
27592,Hector,Ruiz,Hector Ruiz,Male,164,8/10/2013,Newcastle
27593,Jorge,Lin,Jorge Lin,Male,132,9/15/2013,Darlinghurst
27594,Nicolas,Andersen,Nicolas Andersen,Male,112,3/12/2013,North Sydney
27595,Jamie,Wu,Jamie Wu,Female,143,12/18/2013,Malabar
27596,Edgar,Raman,Edgar Raman,Male,127,4/20/2013,Caloundra
27597,Carl,Jai,Carl Jai,Male,116,9/28/2013,Townsville
27598,Marco,Gonzalez,Marco Gonzalez,Male,173,9/1/2013,Warrnambool
27599,Cory,Subram,Cory Subram,Male,163,9/11/2013,Sunbury
27600,Destiny,Sanchez,Destiny Sanchez,Female,191,10/17/2013,Spring Valley
27601,Sydney,Rogers,Sydney Rogers,Female,163,1/2/2011,Burbank
27602,Wyatt,Campbell,Wyatt Campbell,Male,133,12/17/2012,Langley
27603,Mya,Barnes,Mya Barnes,Female,133,7/6/2013,Novato
27604,Richard,Brooks,Richard Brooks,Male,120,1/7/2011,Port Orchard
27605,Miguel,Martinez,Miguel Martinez,Male,163,1/26/2011,Sedro Woolley
27606,Courtney,Edwards,Courtney Edwards,Female,188,1/1/2011,Milwaukie
27607,Joshua,Martin,Joshua Martin,Male,131,3/21/2013,Metchosin
27608,Hector,Hernandez,Hector Hernandez,Male,151,11/4/2013,Bellingham
27609,Audrey,Alonso,Audrey Alonso,Female,118,7/2/2013,Beverly Hills
27610,Jeremy,Washington,Jeremy Washington,Male,117,5/18/2013,Spring Valley
27611,Jack,Edwards,Jack Edwards,Male,121,1/26/2011,El Cajon
27612,Lucas,Hill,Lucas Hill,Male,196,1/3/2011,Berkeley
27613,Alexia,Washington,Alexia Washington,Female,147,12/4/2012,Oak Bay
27614,Warren,Ye,Warren Ye,Male,192,1/16/2011,Bellingham
27615,Maria,Henderson,Maria Henderson,Female,163,1/20/2011,La Jolla
27616,Emma,Brown,Emma Brown,Female,147,12/31/2010,Lemon Grove
27617,Morgan,Phillips,Morgan Phillips,Female,167,1/12/2011,Olympia
27618,Melanie,Diaz,Melanie Diaz,Female,139,8/3/2013,Spokane
27619,Joseph,Lee,Joseph Lee,Male,165,7/11/2013,Chula Vista
27620,Nicole,Hughes,Nicole Hughes,Female,112,9/22/2013,Colma
27621,Edward,Brown,Edward Brown,Male,128,12/31/2010,Santa Monica
27622,Lucas,Wilson,Lucas Wilson,Male,196,9/2/2013,Bremerton
27623,Christian,Jackson,Christian Jackson,Male,176,1/11/2011,Lincoln Acres
27624,Connor,Russell,Connor Russell,Male,118,2/1/2013,San Gabriel
27625,Alexandria,Hughes,Alexandria Hughes,Female,128,1/11/2011,Lake Oswego
27626,Connor,Hayes,Connor Hayes,Male,178,11/22/2013,Downey
27627,Jason,Yang,Jason Yang,Male,177,8/11/2013,Long Beach
27628,Jasmine,Hughes,Jasmine Hughes,Female,130,8/5/2013,Langford
27629,Jose,Bryant,Jose Bryant,Male,117,12/30/2013,Port Orchard
27630,Xavier,Coleman,Xavier Coleman,Male,143,5/19/2013,Chula Vista
27631,Gabriella,Phillips,Gabriella Phillips,Female,169,3/17/2013,Oakland
27632,Sheila,Ortega,Sheila Ortega,Female,130,9/29/2013,Cliffside
27633,Richard,Russell,Richard Russell,Male,160,7/12/2013,Victoria
27634,Jacqueline,Cooper,Jacqueline Cooper,Female,147,11/15/2013,Westminster
27635,Grace,Perry,Grace Perry,Female,147,12/15/2013,Burien
27636,Paige,Murphy,Paige Murphy,Female,198,1/11/2011,Issaquah
27637,Gabrielle,Cook,Gabrielle Cook,Female,143,7/4/2013,Lebanon
27638,Marcus,Brooks,Marcus Brooks,Male,197,6/2/2013,Marysville
27639,Emma,Price,Emma Price,Female,138,7/28/2013,Walla Walla
27640,Lauren,Thomas,Lauren Thomas,Female,159,1/27/2014,Concord
27641,Miranda,Alexander,Miranda Alexander,Female,161,1/28/2011,El Cajon
27642,Kayla,Johnson,Kayla Johnson,Female,190,9/21/2013,La Jolla
27643,Austin,Henderson,Austin Henderson,Male,175,10/12/2013,Shawnee
27644,Alexandria,Sanchez,Alexandria Sanchez,Female,194,9/18/2013,Issaquah
27645,Colin,Anand,Colin Anand,Male,186,12/30/2010,Coronado
27646,Jackson,Li,Jackson Li,Male,167,1/13/2011,Imperial Beach
27647,Daniel,Moore,Daniel Moore,Male,110,1/11/2014,San Gabriel
27648,Chase,Rogers,Chase Rogers,Male,135,7/12/2013,Walla Walla
27649,Evan,Bailey,Evan Bailey,Male,125,1/16/2011,Seattle
27650,Richard,Griffin,Richard Griffin,Male,166,9/21/2013,Lake Oswego
27651,Jeremy,Murphy,Jeremy Murphy,Male,163,1/25/2011,Concord
27652,Miguel,Foster,Miguel Foster,Male,196,8/5/2013,Woodburn
27653,Kellie,Rubio,Kellie Rubio,Female,135,5/18/2013,Cliffside
27654,Carrie,Diaz,Carrie Diaz,Female,166,3/28/2013,Berkeley
27655,Melinda,Alvarez,Melinda Alvarez,Female,128,10/11/2013,Coronado
27656,Gabriel,Bryant,Gabriel Bryant,Male,113,8/5/2013,Vancouver
27657,Frederick,Chandra,Frederick Chandra,Male,166,11/28/2013,Chicago
27658,Cole,Gray,Cole Gray,Male,128,4/3/2013,Corvallis
27659,Jesse,Lopez,Jesse Lopez,Male,117,1/28/2013,Seattle
27660,Gerald,Carlson,Gerald Carlson,Male,160,12/24/2013,Concord
27661,Christopher,Martinez,Christopher Martinez,Male,116,2/24/2013,National City
27662,Bianca,Zheng,Bianca Zheng,Female,149,1/24/2011,Burbank
27663,Aaron,Collins,Aaron Collins,Male,177,1/25/2011,Santa Cruz
27664,Luis,Roberts,Luis Roberts,Male,130,4/15/2013,West Covina
27665,Miguel,Patterson,Miguel Patterson,Male,189,5/28/2013,Daly City
27666,Alyssa,Garcia,Alyssa Garcia,Female,115,1/6/2011,Fremont
27667,Jessica,Sanchez,Jessica Sanchez,Female,163,1/19/2011,Daly City
27668,Kevin,Gonzalez,Kevin Gonzalez,Male,114,1/3/2011,Kirkland
27669,Katelyn,Allen,Katelyn Allen,Female,131,1/25/2011,Coronado
27670,Kayla,Long,Kayla Long,Female,146,1/12/2011,Novato
27671,Jeremiah,Martinez,Jeremiah Martinez,Male,193,1/9/2011,Ballard
27672,Justin,Brown,Justin Brown,Male,154,8/25/2011,Oak Bay
27673,Jennifer,Young,Jennifer Young,Female,167,1/28/2011,Bremerton
27674,Gabrielle,Rivera,Gabrielle Rivera,Female,165,8/20/2013,Lincoln Acres
27675,Arianna,Bell,Arianna Bell,Female,158,6/14/2013,Salem
27676,Trevor,Flores,Trevor Flores,Male,136,1/13/2014,Redwood City
27677,Marissa,Powell,Marissa Powell,Female,117,7/22/2013,Burien
27678,Angel,Carter,Angel Carter,Male,149,2/17/2011,Lake Oswego
27679,Kayla,Walker,Kayla Walker,Female,136,7/29/2013,Puyallup
27680,Benjamin,Foster,Benjamin Foster,Male,125,4/7/2013,Chula Vista
27681,Olivia,Jackson,Olivia Jackson,Female,115,2/15/2011,Chula Vista
27682,Jennifer,Kelly,Jennifer Kelly,Female,170,11/25/2013,Mill Valley
27683,Alexandra,Reed,Alexandra Reed,Female,149,9/1/2013,Beaverton
27684,Emma,Coleman,Emma Coleman,Female,148,9/3/2013,Edmonds
27685,Alfredo,Torres,Alfredo Torres,Male,189,12/13/2013,Melbourne
27686,Vincent,Zhang,Vincent Zhang,Male,140,1/28/2014,Lane Cove
27687,Brandy,Madan,Brandy Madan,Female,144,12/22/2013,South Melbourne
27688,Arthur,Sanz,Arthur Sanz,Male,193,1/28/2013,Goulburn
27689,Seth,Walker,Seth Walker,Male,120,9/13/2013,Hobart
27690,Jaime,Navarro,Jaime Navarro,Female,176,9/18/2013,Findon
27691,Marshall,Goel,Marshall Goel,Male,116,9/5/2013,Goulburn
27692,Isaac,Lopez,Isaac Lopez,Male,142,9/1/2013,Hervey Bay
27693,Tyrone,Alvarez,Tyrone Alvarez,Male,114,9/10/2013,Milsons Point
27694,Lee,Gill,Lee Gill,Male,150,12/18/2013,Wollongong
27695,Leslie,Blanco,Leslie Blanco,Female,157,11/30/2013,Springwood
27696,Ruben,Rana,Ruben Rana,Male,142,12/7/2013,Silverwater
27697,Melvin,Nath,Melvin Nath,Male,154,12/7/2013,Caloundra
27698,Isabella,Bell,Isabella Bell,Female,157,12/8/2013,Rockhampton
27699,Rebecca,Turner,Rebecca Turner,Female,118,12/19/2013,Brisbane
27700,Barry,Arun,Barry Arun,Male,129,5/11/2013,Geelong
27701,Joel,Arthur,Joel Arthur,Male,162,12/20/2013,Darlinghurst
27702,Darryl,Lu,Darryl Lu,Male,161,12/6/2013,Lane Cove
27703,Meredith,Navarro,Meredith Navarro,Female,135,6/22/2013,Melton
27704,Jimmy,Romero,Jimmy Romero,Male,182,3/9/2013,East Brisbane
27705,Roger,Pal,Roger Pal,Male,167,12/2/2013,Hervey Bay
27706,Brianna,Flores,Brianna Flores,Female,118,9/8/2013,Caloundra
27707,Colleen,Raji,Colleen Raji,Female,187,9/15/2013,North Sydney
27708,Katie,Goel,Katie Goel,Female,153,8/31/2013,Rockhampton
27709,Clifford,Lopez,Clifford Lopez,Male,167,9/2/2013,Hobart
27710,Sean,Bailey,Sean Bailey,Male,158,10/10/2013,Townsville
27711,Barbara,Tang,Barbara Tang,Female,120,9/30/2013,Warrnambool
27712,Teresa,Munoz,Teresa Munoz,Female,153,12/26/2013,Hervey Bay
27713,Lacey,Zhao,Lacey Zhao,Female,156,12/8/2013,Cranbourne
27714,Omar,Pal,Omar Pal,Male,193,12/12/2013,Goulburn
27715,Mya,Ross,Mya Ross,Female,122,12/7/2013,Hervey Bay
27716,Albert,Ramos,Albert Ramos,Male,145,6/29/2013,Lavender Bay
27717,Ebony,Romero,Ebony Romero,Female,186,12/4/2013,Rhodes
27718,Franklin,Shan,Franklin Shan,Male,131,6/11/2013,St. Leonards
27719,Nathan,King,Nathan King,Male,174,10/5/2013,Bendigo
27720,Arturo,Wang,Arturo Wang,Male,191,3/2/2013,Hervey Bay
27721,Clayton,Pal,Clayton Pal,Male,136,10/23/2013,Silverwater
27722,Melvin,Jai,Melvin Jai,Male,162,10/8/2013,St. Leonards
27723,Ruth,Sullivan,Ruth Sullivan,Female,148,12/20/2013,Brisbane
27724,Tyler,Martin,Tyler Martin,Male,112,9/26/2013,Shawnee
27725,Samuel,Sharma,Samuel Sharma,Male,164,10/24/2013,N. Vancouver
27726,Sophia,Hall,Sophia Hall,Female,152,2/4/2011,Lemon Grove
27727,Chloe,Hill,Chloe Hill,Female,175,3/22/2013,San Diego
27728,Colleen,Deng,Colleen Deng,Female,163,11/23/2013,Hervey Bay
27729,Sophia,Phillips,Sophia Phillips,Female,166,2/11/2013,Lynnwood
27730,Isabella,Cox,Isabella Cox,Female,164,5/6/2013,Ballard
27731,Gabriel,Shan,Gabriel Shan,Male,168,12/12/2013,Shawnee
27732,Katherine,White,Katherine White,Female,138,11/9/2013,Walla Walla
27733,Ronald,Subram,Ronald Subram,Male,148,12/12/2013,Perth
27734,Aaron,McDonald,Aaron McDonald,Male,166,6/5/2013,Oak Bay
27735,Shelby,Sanders,Shelby Sanders,Female,185,1/24/2014,Everett
27736,Mackenzie,Young,Mackenzie Young,Female,119,12/1/2013,Woodburn
27737,Brandon,Taylor,Brandon Taylor,Male,190,5/22/2013,Redwood City
27738,Kaylee,Parker,Kaylee Parker,Female,141,9/20/2013,Cliffside
27739,Marie,Moreno,Marie Moreno,Female,132,5/15/2013,Cliffside
27740,Jodi,Nath,Jodi Nath,Female,128,3/17/2013,Burien
27741,Gabrielle,Foster,Gabrielle Foster,Female,120,1/21/2014,Burien
27742,Devin,Jones,Devin Jones,Male,183,11/3/2013,Lebanon
27743,Stefanie,Garcia,Stefanie Garcia,Female,122,12/9/2013,Geelong
27744,Gilbert,Pal,Gilbert Pal,Male,112,1/21/2013,Springwood
27745,Levi,Sanchez,Levi Sanchez,Male,117,1/6/2013,Lavender Bay
27746,Dale,Raje,Dale Raje,Male,150,2/27/2013,St. Leonards
27747,Edward,Henderson,Edward Henderson,Male,177,12/1/2013,Edmonds
27748,Luis,Patterson,Luis Patterson,Male,196,10/2/2013,Milwaukie
27749,Alexis,Brown,Alexis Brown,Female,192,8/14/2013,Burbank
27750,Carlos,Phillips,Carlos Phillips,Male,187,9/16/2013,Burlingame
27751,Zoe,Cooper,Zoe Cooper,Female,144,5/29/2013,Fremont
27752,Christian,Butler,Christian Butler,Male,121,8/19/2011,Victoria
27753,Steven,Morgan,Steven Morgan,Male,124,3/21/2013,W. Linn
27754,Marcus,Gonzalez,Marcus Gonzalez,Male,119,8/22/2013,La Jolla
